topology_case,controller,episode_id,step,date_time,start_index,scenario_time_index,reward_mean,reward_sum,grid_import_kw,grid_import_mwh,energy_cost,curtailment_kw,curtailment_mwh,voltage_deviation,grid_stress,min_voltage_pu,max_voltage_pu,max_line_current_pu,max_voltage_violation,max_line_current_violation,feasible,converged,infeasible_action,throughput_mwh,solver_status,objective_value,solve_time_sec,smpc_network_feasible,smpc_network_corrected,smpc_correction_attempts,smpc_check_topology_case,smpc_check_worst_min_voltage_pu,smpc_check_worst_max_voltage_pu,smpc_check_worst_line_current_pu,smpc_check_max_voltage_violation,smpc_check_max_line_current_violation,requested_action_agent_0,accepted_action_agent_0,dess_power_kw_agent_0,soc_agent_0,beta_ch_kw_agent_0,beta_dis_kw_agent_0,requested_action_agent_1,accepted_action_agent_1,dess_power_kw_agent_1,soc_agent_1,beta_ch_kw_agent_1,beta_dis_kw_agent_1,requested_action_agent_2,accepted_action_agent_2,dess_power_kw_agent_2,soc_agent_2,beta_ch_kw_agent_2,beta_dis_kw_agent_2,requested_action_agent_3,accepted_action_agent_3,dess_power_kw_agent_3,soc_agent_3,beta_ch_kw_agent_3,beta_dis_kw_agent_3,requested_action_agent_4,accepted_action_agent_4,dess_power_kw_agent_4,soc_agent_4,beta_ch_kw_agent_4,beta_dis_kw_agent_4,warmup_excluded,requested_horizon,available_horizon,n_scenarios,controller_decision_time_s,controller_decision_time_ms,solver_time_s,solver_time_ms,non_solver_overhead_time_ms,control_interval_s,time_fraction_of_control_interval
TP1,mpc,0,60,2018-12-01 15:00:00+00:00,32064,60,-0.25454298257827757,-1.272714912891388,-500.269536637461,0.0,0.0,1311.8463397901498,0.32796158494753747,0.029635310173034668,0.0,0.9977200031280518,1.0021252632141113,0.7210144400596619,0.0,0.0,True,True,False,0.09009375013411045,optimal,497.4693633690921,0.0389409065246582,True,False,0,TP1,1.0,1.002827525138855,0.559993326663971,0.0,0.0,-1.0,-1.0,-75.0,0.7220065780327118,75.0,0.0,0.8050000071525574,0.8050000071525574,60.3750005364418,0.796973683394884,0.0,60.3749989867215,-1.0,-1.0,-75.0,0.7507228115882334,75.0,0.0,1.0,1.0,75.0,0.7574999999725507,0.0,75.0,-1.0,-1.0,-75.0,0.7969736852727244,75.0,0.0,True,24,24,1,0.053918091,53.918091000000004,0.0389409065246582,38.9409065246582,14.977184475341797,900.0,5.9908990000000005e-05
TP1,mpc,0,61,2018-12-01 15:15:00+00:00,32064,61,-0.19947143495082856,-0.9973571747541428,-500.5442925089483,0.0,0.0,968.9639199249991,0.24224097998124977,0.03628849983215332,0.0,0.9969659447669983,1.0007140636444092,0.7165312170982361,0.0,0.0,True,True,False,0.09375,optimal,340.52423168403084,0.04180312156677246,True,False,0,TP1,0.997514009475708,1.002478003501892,0.558417797088623,0.0,0.0,-1.0,-1.0,-75.0,0.7576315780327119,75.0,0.0,-1.0,-1.0,-75.0,0.832598683394884,75.0,0.0,-1.0,-1.0,-75.0,0.7863478115882334,75.0,0.0,-1.0,-1.0,-75.0,0.7931249999725507,75.0,0.0,1.0,1.0,75.0,0.7575000010621981,0.0,75.00000155026609,True,24,24,1,0.057005487,57.005487,0.04180312156677246,41.80312156677246,15.20236543322754,900.0,6.333943e-05
TP1,mpc,0,62,2018-12-01 15:30:00+00:00,32064,62,-0.1665785163640976,-0.832892581820488,-500.10320951105314,0.0,0.0,609.6997272322789,0.1524249318080697,0.05475693941116333,0.0,0.9943757653236389,1.0008008480072021,0.7122665047645569,0.0,0.0,True,True,False,0.09375,optimal,225.52167899505145,0.03225564956665039,True,False,0,TP1,0.9978588819503784,1.00180983543396,0.5581318736076355,0.0,0.0,-1.0,-1.0,-75.0,0.7932565780327119,75.0,0.0,-1.0,-1.0,-75.0,0.868223683394884,75.0,0.0,-1.0,-1.0,-75.0,0.8219728115882334,75.0,0.0,-1.0,-1.0,-75.0,0.8287499999725507,75.0,0.0,-1.0,-1.0,-75.0,0.7931250010621981,75.0,0.0,True,24,24,1,0.04726907,47.269070000000006,0.03225564956665039,32.25564956665039,15.013420433349612,900.0,5.252118888888889e-05
TP1,mpc,0,63,2018-12-01 15:45:00+00:00,32064,63,-0.16511636078357697,-0.8255818039178848,-498.9744183978928,0.0,0.0,503.6593556621016,0.1259148389155254,0.05793255567550659,0.0,0.9942542910575867,1.00356924533844,0.7194981575012207,0.0,0.0,True,True,False,0.09375,optimal,156.89760147052576,0.02878260612487793,True,False,0,TP1,0.9977614283561707,1.0043690204620361,0.5589014291763306,0.0,0.0,-1.0,-1.0,-75.0,0.8288815780327119,75.0,0.0,1.0,1.0,75.0,0.8287499991843577,0.0,74.99999845027959,-1.0,-1.0,-75.0,0.8575978115882334,75.00000026464028,-2.6535455090876187e-07,-1.0,-1.0,-75.0,0.8643749999725507,75.0,0.0,-1.0,-1.0,-75.0,0.8287500010621981,75.0,0.0,True,24,24,1,0.043812084,43.812084,0.02878260612487793,28.78260612487793,15.02947787512207,900.0,4.868009333333333e-05
TP1,mpc,0,64,2018-12-01 16:00:00+00:00,32064,64,-0.09396346658468246,-0.4698173329234123,-499.0650301160713,0.0,0.0,127.26116354929263,0.031815290887323155,0.06173354387283325,0.0,0.9936193823814392,1.000901460647583,0.718772828578949,0.0,0.0,True,True,False,0.09375,optimal,100.27825570945889,0.02065253257751465,True,False,0,TP1,0.9972548484802246,1.0019252300262451,0.557998776435852,0.0,0.0,-1.0,-1.0,-75.0,0.8645065780327119,75.0,0.0,-1.0,-1.0,-75.0,0.8643749991843577,75.0,0.0,-1.0,-1.0,-75.0,0.8932228115882335,75.0,0.0,-1.0,-1.0,-75.0,0.8999999999725508,75.0,0.0,-1.0,-1.0,-75.0,0.8643750010621981,75.0,0.0,True,24,24,1,0.035594168,35.594168,0.02065253257751465,20.65253257751465,14.941635422485353,900.0,3.9549075555555556e-05
TP1,mpc,0,65,2018-12-01 16:15:00+00:00,32064,65,-0.08229837864637375,-0.41149189323186874,-500.13340704254006,0.0,0.0,4.867892571276968,0.001216973142819242,0.07182967662811279,0.0,0.9941840171813965,1.0014036893844604,0.7181804776191711,0.0,0.0,True,True,False,0.05974768909117457,optimal,92.5292641334047,0.018904447555541992,True,False,0,TP1,0.9971021413803101,1.0026042461395264,0.5585942268371582,0.0,0.0,-0.9963065981864929,-0.9963065981864929,-74.72299361534338,0.9,74.72299361534338,0.0,-1.0,-1.0,-75.0,0.8999999991843577,74.99999943571798,0.0,-0.1902368664741516,-0.1902368664741516,-14.26776498556137,0.8999999999563751,14.267765077403274,0.0,0.0,0.0,0.0,0.8999999999725508,0.0,0.0,-1.0,-1.0,-74.9999977637935,0.9,75.0,0.0,True,24,24,1,0.03362031,33.62031,0.018904447555541992,18.904447555541992,14.715862444458008,900.0,3.73559e-05
TP1,mpc,0,66,2018-12-01 16:30:00+00:00,32064,66,-0.016759512946009636,-0.08379756473004818,-480.08897998556677,0.0,0.0,0.0,0.0,0.03932666778564453,0.0,0.9958668351173401,1.0013121366500854,0.7158265113830566,0.0,0.0,True,True,False,0.0,optimal,98.90808816491572,0.013785362243652344,True,False,0,TP1,0.9991673827171326,1.0024304389953613,0.5230925679206848,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999991843577,0.0,0.0,-0.0,-0.0,0.0,0.8999999999563751,0.0,-7.717301131170513e-08,-0.0,-0.0,0.0,0.8999999999725508,0.0,-4.715362364197063e-08,0.0,0.0,0.0,0.9,0.0,0.0,True,24,24,1,0.02844524,28.445240000000002,0.013785362243652344,13.785362243652344,14.659877756347656,900.0,3.160582222222222e-05
TP1,mpc,0,67,2018-12-01 16:45:00+00:00,32064,67,-0.158090740442276,-0.79045370221138,-192.21217576955496,0.0,0.0,0.0,0.0,0.12160825729370117,0.0,0.9923123717308044,1.0000642538070679,0.5604376196861267,0.0,0.0,True,True,False,0.0,optimal,105.28079749272351,0.022034645080566406,True,False,0,TP1,0.9940456748008728,1.0012608766555786,0.31968942284584045,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.8999999991843577,0.0,0.0,-0.0,-0.0,0.0,0.8999999999563751,0.0,-7.717303973341456e-08,-0.0,-0.0,0.0,0.8999999999725508,0.0,-4.715362364197063e-08,0.0,0.0,0.0,0.9,0.0,0.0,True,24,24,1,0.03689138,36.89138,0.022034645080566406,22.034645080566406,14.856734919433595,900.0,4.0990422222222224e-05
TP1,mpc,0,68,2018-12-01 17:00:00+00:00,32064,68,-0.19028555154800414,-0.9514277577400208,-3.8742540057228325,0.0,0.0,0.0,0.0,0.16040021181106567,0.0,0.9907171726226807,1.0,0.5201228260993958,0.0,0.0,True,True,False,0.03059656620025635,optimal,111.59429869705525,0.0226442813873291,True,False,0,TP1,0.991324245929718,1.000314712524414,0.25705572962760925,0.0,0.0,1.0,1.0,75.0,0.8605263157894737,0.0,75.0,0.0,0.0,0.0,0.8999999991843577,0.0,0.0,0.0,0.0,0.0,0.8999999999563751,0.0,0.0,0.0,0.0,0.0,0.8999999999725508,0.0,0.0,0.6318168640136719,0.6318168640136719,47.38626480102539,0.8750598606310392,0.0,47.38626539707093,True,24,24,1,0.038949478,38.949478,0.0226442813873291,22.6442813873291,16.3051966126709,900.0,4.327719777777778e-05
TP1,mpc,0,69,2018-12-01 17:15:00+00:00,32064,69,-7.416861057281494,-37.08430528640747,465.37621117272465,0.11634405279318116,5.4367575870253555,0.0,0.0,0.29385507106781006,0.0,0.9822534918785095,1.0,0.7024380564689636,0.0,0.0,True,True,False,0.09375,optimal,118.15176147808626,0.021312952041625977,True,False,0,TP1,0.9833759069442749,1.0,0.5008699893951416,0.0,0.0,1.0,1.0,75.0,0.8210526315789474,0.0,75.0,1.0,1.0,75.0,0.8605263149738314,0.0,75.0,1.0,1.0,75.0,0.8605263157458488,0.0,75.0,1.0,1.0,75.0,0.8605263157620244,0.0,75.0,1.0,1.0,75.0,0.8355861764205129,0.0,75.0,True,24,24,1,0.036284168,36.284168,0.021312952041625977,21.312952041625977,14.971215958374023,900.0,4.0315742222222223e-05
TP1,mpc,0,70,2018-12-01 17:30:00+00:00,32064,70,-7.420432090759277,-37.10216045379639,463.3452403068077,0.11583631007670192,5.413030769884281,0.0,0.0,0.29464244842529297,0.0,0.982155978679657,1.0,0.7001290321350098,0.0,0.0,True,True,False,0.09375,optimal,119.63699245953856,0.017567873001098633,True,False,0,TP1,0.9830155968666077,1.0,0.5184230804443359,0.0,0.0,1.0,1.0,75.0,0.781578947368421,0.0,75.0,1.0,1.0,75.0,0.821052630763305,0.0,75.0,1.0,1.0,75.0,0.8210526315353225,0.0,75.0,1.0,1.0,75.0,0.8210526315514981,0.0,75.0,1.0,1.0,75.0,0.7961124922099866,0.0,75.0,True,24,24,1,0.032301059,32.301059,0.017567873001098633,17.567873001098633,14.733185998901368,900.0,3.5890065555555556e-05
TP1,mpc,0,71,2018-12-01 17:45:00+00:00,32064,71,-7.466170787811279,-37.3308539390564,466.25789579911725,0.11656447394977931,5.447057867673187,0.0,0.0,0.2957988977432251,0.0,0.982107937335968,1.0,0.7034021019935608,0.0,0.0,True,True,False,0.09375,optimal,120.86911992920867,0.021784543991088867,True,False,0,TP1,0.983014702796936,1.0,0.518660306930542,0.0,0.0,1.0,1.0,75.0,0.7421052631578947,0.0,75.0,1.0,1.0,75.0,0.7815789465527787,0.0,75.0,1.0,1.0,75.0,0.7815789473247962,0.0,75.0,1.0,1.0,75.0,0.7815789473409718,0.0,75.0,1.0,1.0,75.0,0.7566388079994603,0.0,75.0,True,24,24,1,0.036672733,36.672733,0.021784543991088867,21.784543991088867,14.888189008911132,900.0,4.074748111111111e-05
TP1,mpc,0,72,2018-12-01 18:00:00+00:00,32064,72,-7.212060928344727,-36.06030464172363,470.8131974271055,0.11770329935677637,5.250744184305794,0.0,0.0,0.29664361476898193,0.0,0.9822080731391907,1.0,0.7085269093513489,0.0,0.0,True,True,False,0.09375,optimal,122.04508663096132,0.02203845977783203,True,False,0,TP1,0.9826732873916626,1.0,0.5346216559410095,0.0,0.0,1.0,1.0,75.0,0.7026315789473684,0.0,75.0,1.0,1.0,75.0,0.7421052623422524,0.0,75.0,1.0,1.0,75.0,0.7421052631142698,0.0,75.0,1.0,1.0,75.0,0.7421052631304454,0.0,75.0,1.0,1.0,75.0,0.7171651237889339,0.0,75.0,True,24,24,1,0.038568699,38.568698999999995,0.02203845977783203,22.03845977783203,16.530239222167967,900.0,4.285411e-05
TP1,mpc,0,73,2018-12-01 18:15:00+00:00,32064,73,-7.22255802154541,-36.11279010772705,471.49869557392776,0.11787467389348194,5.258389202388229,0.0,0.0,0.2970730662345886,0.0,0.9822813272476196,1.0,0.7096989154815674,0.0,0.0,True,True,False,0.09375,optimal,123.64679226501013,0.015235424041748047,True,False,0,TP1,0.9829778671264648,1.0,0.5301988124847412,0.0,0.0,1.0,1.0,75.0,0.6631578947368421,0.0,75.0,1.0,1.0,75.0,0.702631578131726,0.0,75.0,1.0,1.0,75.0,0.7026315789037435,0.0,75.0,1.0,1.0,75.0,0.7026315789199191,0.0,75.0,1.0,1.0,75.0,0.6776914395784076,0.0,75.0,True,24,24,1,0.031470914,31.470914000000004,0.015235424041748047,15.235424041748047,16.235489958251957,900.0,3.496768222222222e-05
TP1,mpc,0,74,2018-12-01 18:30:00+00:00,32064,74,-7.243814945220947,-36.219074726104736,473.0217653936961,0.11825544134842403,5.275375238553196,0.0,0.0,0.29643863439559937,0.0,0.9823445081710815,1.0,0.7114137411117554,0.0,0.0,True,True,False,0.09375,optimal,125.27055087295275,0.019420862197875977,True,False,0,TP1,0.9831430912017822,1.0,0.5296562314033508,0.0,0.0,1.0,1.0,75.0,0.6236842105263157,0.0,75.0,1.0,1.0,75.0,0.6631578939211997,0.0,75.0,1.0,1.0,75.0,0.6631578946932172,0.0,75.0,1.0,1.0,75.0,0.6631578947093928,0.0,75.0,1.0,1.0,75.0,0.6382177553678813,0.0,75.0,True,24,24,1,0.034900942,34.900942,0.019420862197875977,19.420862197875977,15.48007980212402,900.0,3.877882444444444e-05
TP1,mpc,0,75,2018-12-01 18:45:00+00:00,32064,75,-7.1801862716674805,-35.9009313583374,468.86737926774913,0.11721684481693728,5.229043447283572,0.0,0.0,0.2938251495361328,0.0,0.9825186729431152,1.0,0.7067258954048157,0.0,0.0,True,True,False,0.09375,optimal,126.86177468076852,0.016123294830322266,True,False,0,TP1,0.9832102060317993,1.0,0.5303308963775635,0.0,0.0,1.0,1.0,75.0,0.5842105263157894,0.0,75.0,1.0,1.0,75.0,0.6236842097106734,0.0,75.0,1.0,1.0,75.0,0.6236842104826908,0.0,75.0,1.0,1.0,75.0,0.6236842104988665,0.0,75.0,1.0,1.0,75.0,0.598744071157355,0.0,75.0,True,24,24,1,0.031191405,31.191405,0.016123294830322266,16.123294830322266,15.068110169677732,900.0,3.465711666666667e-05
TP1,mpc,0,76,2018-12-01 19:00:00+00:00,32064,76,-6.436212539672852,-32.18106269836426,468.93588840134726,0.11723397210033681,4.656533371825378,0.0,0.0,0.2940477132797241,0.0,0.9825036525726318,1.0,0.7068039178848267,0.0,0.0,True,True,False,0.09375,optimal,128.39590265469656,0.020139217376708984,True,False,0,TP1,0.9834032654762268,1.0,0.5255680084228516,0.0,0.0,1.0,1.0,75.0,0.5447368421052631,0.0,75.0,1.0,1.0,75.0,0.5842105255001471,0.0,75.0,1.0,1.0,75.0,0.5842105262721645,0.0,75.0,1.0,1.0,75.0,0.5842105262883401,0.0,75.0,1.0,1.0,75.0,0.5592703869468286,0.0,75.0,True,24,24,1,0.035106306,35.106306,0.020139217376708984,20.139217376708984,14.967088623291012,900.0,3.9007006666666664e-05
TP1,mpc,0,77,2018-12-01 19:15:00+00:00,32064,77,-6.389327049255371,-31.946635246276855,465.4407527391413,0.11636018818478533,4.6218266746996735,0.0,0.0,0.29268890619277954,0.0,0.9825277924537659,1.0,0.7028682827949524,0.0,0.0,True,True,False,0.09375,optimal,130.27826535014339,0.021631717681884766,True,False,0,TP1,0.9834004640579224,1.0,0.5249807834625244,0.0,0.0,1.0,1.0,75.0,0.5052631578947367,0.0,75.0,1.0,1.0,75.0,0.5447368412896207,0.0,75.0,1.0,1.0,75.0,0.5447368420616382,0.0,75.0,1.0,1.0,75.0,0.5447368420778138,0.0,75.0,1.0,1.0,75.0,0.5197967027363023,0.0,75.0,True,24,24,1,0.037034571,37.034571,0.021631717681884766,21.631717681884766,15.402853318115236,900.0,4.1149523333333336e-05
TP1,mpc,0,78,2018-12-01 19:30:00+00:00,32064,78,-6.29401969909668,-31.4700984954834,458.5608143695481,0.11464020359238702,4.553508886689612,0.0,0.0,0.2876932621002197,0.0,0.9829025864601135,1.0,0.6951119303703308,0.0,0.0,True,True,False,0.09375,optimal,132.1482753190819,0.022336244583129883,True,False,0,TP1,0.9835782051086426,1.0,0.5208653211593628,0.0,0.0,1.0,1.0,75.0,0.4657894736842104,0.0,75.0,1.0,1.0,75.0,0.5052631570790944,0.0,75.0,1.0,1.0,75.0,0.5052631578511119,0.0,75.0,1.0,1.0,75.0,0.5052631578672875,0.0,75.0,1.0,1.0,75.0,0.48032301852577597,0.0,75.0,True,24,24,1,0.038350573,38.350573,0.022336244583129883,22.336244583129883,16.014328416870114,900.0,4.261174777777778e-05
TP1,mpc,0,79,2018-12-01 19:45:00+00:00,32064,79,-6.272949695587158,-31.36474847793579,456.9909470806124,0.1142477367701531,4.537920104510481,0.0,0.0,0.28707432746887207,0.0,0.9829349517822266,1.0,0.6933459639549255,0.0,0.0,True,True,False,0.09375,optimal,134.0211929506554,0.019686460494995117,True,False,0,TP1,0.9837634563446045,1.0,0.5158653855323792,0.0,0.0,1.0,1.0,75.0,0.4263157894736841,0.0,75.0,1.0,1.0,75.0,0.4657894728685681,0.0,75.0,1.0,1.0,75.0,0.46578947364058554,0.0,75.0,1.0,1.0,75.0,0.46578947365676115,0.0,75.0,1.0,1.0,75.0,0.44084933431524964,0.0,75.0,True,24,24,1,0.036936692,36.936692,0.019686460494995117,19.686460494995117,17.250231505004884,900.0,4.104076888888889e-05
TP1,mpc,0,80,2018-12-01 20:00:00+00:00,32064,80,-9.852560043334961,-49.262800216674805,776.9929441051318,0.19424823602628294,7.117255368003007,0.0,0.0,0.4275466203689575,0.0,0.9749383330345154,1.0,0.9376863837242126,0.0,0.0,True,True,False,0.014999999664723873,optimal,135.89053491174764,0.02198171615600586,True,False,0,TP1,0.9758185744285583,1.0,0.8094526529312134,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.2666666507720947,0.2666666507720947,19.999998807907104,0.4552631577065117,0.0,19.99999845027921,0.2666666507720947,0.2666666507720947,19.999998807907104,0.45526315847852916,0.0,19.999999917112365,0.2666666805744171,0.2666666805744171,20.000001043081284,0.4552631573182973,0.0,19.99999994784604,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.03705726,37.05726,0.02198171615600586,21.98171615600586,15.075543843994142,900.0,4.117473333333334e-05
TP1,mpc,0,81,2018-12-01 20:15:00+00:00,32064,81,-10.506856918334961,-52.534284591674805,832.71536713778,0.208178841784445,7.6276727629820655,0.0,0.0,0.44841498136520386,0.0,0.9735767245292664,1.0,0.9829866290092468,0.0,0.0,True,True,False,2.7730131524350556e-10,optimal,135.34035910990093,0.015488386154174805,True,False,0,TP1,0.9743306040763855,1.0,0.8662727475166321,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,1.4789403479653629e-08,1.4789403479653629e-08,1.1092052609740222e-06,0.4552631578947369,0.0,1.109205249871792e-06,-0.0,-0.0,0.0,0.4552631573182973,0.0,-1.0902352746951278e-06,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.030289352,30.289351999999997,0.015488386154174805,15.488386154174805,14.800965845825194,900.0,3.365483555555555e-05
TP1,mpc,0,82,2018-12-01 20:30:00+00:00,32064,82,-10.47482967376709,-52.37414836883545,830.7967224700405,0.20769918061751014,7.610097977825571,0.0,0.0,0.4474632143974304,0.0,0.9736256003379822,1.0,0.980729341506958,0.0,0.0,True,True,False,0.0,optimal,134.32190125199395,0.018219947814941406,True,False,0,TP1,0.9743779897689819,1.0,0.8630844950675964,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.034997906,34.997906,0.018219947814941406,18.219947814941406,16.777958185058598,900.0,3.888656222222222e-05
TP1,mpc,0,83,2018-12-01 20:45:00+00:00,32064,83,-10.444377899169922,-52.22188949584961,828.3566555630841,0.20708916389077103,7.587746964957851,0.0,0.0,0.4463895559310913,0.0,0.9736673831939697,1.0,0.97785884141922,0.0,0.0,True,True,False,0.0,optimal,133.27256202401048,0.019501686096191406,True,False,0,TP1,0.9745017886161804,1.0,0.8586140275001526,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.038635316,38.635316,0.019501686096191406,19.501686096191406,19.133629903808597,900.0,4.2928128888888894e-05
TP1,mpc,0,84,2018-12-01 21:00:00+00:00,32064,84,-10.133447647094727,-50.66723823547363,823.1601645522915,0.20579004113807287,7.350820269451963,0.0,0.0,0.44413912296295166,0.0,0.9738083481788635,1.0,0.9717556834220886,0.0,0.0,True,True,False,0.0,optimal,132.21478076606746,0.02080702781677246,True,False,0,TP1,0.9745423793792725,1.0,0.8552677035331726,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.037797082,37.797082,0.02080702781677246,20.80702781677246,16.990054183227542,900.0,4.199675777777778e-05
TP1,mpc,0,85,2018-12-01 21:15:00+00:00,32064,85,-10.010462760925293,-50.052313804626465,813.181178754121,0.20329529468853025,7.2617079262743,0.0,0.0,0.438647985458374,0.0,0.9741195440292358,1.0,0.9600904583930969,0.0,0.0,True,True,False,0.0,optimal,131.21337651503558,0.018901824951171875,True,False,0,TP1,0.974750280380249,1.0,0.8474077582359314,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.035879718,35.879718,0.018901824951171875,18.901824951171875,16.977893048828122,900.0,3.986635333333333e-05
TP1,mpc,0,86,2018-12-01 21:30:00+00:00,32064,86,-9.897696495056152,-49.48848247528076,804.0408679798929,0.20101021699497323,7.180084951060444,0.0,0.0,0.43352800607681274,0.0,0.9744136929512024,1.0,0.9492343068122864,0.0,0.0,True,True,False,0.0,optimal,130.27182286424744,0.01941061019897461,True,False,0,TP1,0.9750479459762573,1.0,0.8373340368270874,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.035872736,35.872736,0.01941061019897461,19.41061019897461,16.462125801025394,900.0,3.985859555555556e-05
TP1,mpc,0,87,2018-12-01 21:45:00+00:00,32064,87,-9.788318634033203,-48.941593170166016,795.1613995148819,0.19879034987872046,7.100791297667895,0.0,0.0,0.4286845326423645,0.0,0.9746556878089905,1.0,0.9387811422348022,0.0,0.0,True,True,False,0.0,optimal,129.4095969330416,0.03491926193237305,True,False,0,TP1,0.9752669334411621,1.0,0.8288735747337341,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.052040685,52.040685,0.03491926193237305,34.91926193237305,17.121423067626957,900.0,5.7822983333333335e-05
TP1,mpc,0,88,2018-12-01 22:00:00+00:00,32064,88,-9.0570707321167,-45.285353660583496,788.8077545319447,0.19720193863298618,6.541188304456152,0.0,0.0,0.4257895350456238,0.0,0.9747820496559143,1.0,0.931304395198822,0.0,0.0,True,True,False,0.0,optimal,128.61592770440024,0.025446653366088867,True,False,0,TP1,0.9754686951637268,1.0,0.8199630379676819,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.042402326,42.402325999999995,0.025446653366088867,25.446653366088867,16.95567263391113,900.0,4.711369555555555e-05
TP1,mpc,0,89,2018-12-01 22:15:00+00:00,32064,89,-8.966618537902832,-44.83309268951416,780.8918848563735,0.19522297121409338,6.475545955171477,0.0,0.0,0.4218527674674988,0.0,0.9750090837478638,1.0,0.9219874739646912,0.0,0.0,True,True,False,0.0,optimal,128.08587476331792,0.01747417449951172,True,False,0,TP1,0.9756208658218384,1.0,0.8126163482666016,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.033649375,33.649375,0.01747417449951172,17.47417449951172,16.175200500488284,900.0,3.738819444444445e-05
TP1,mpc,0,90,2018-12-01 22:30:00+00:00,32064,90,-8.866731643676758,-44.33365821838379,772.1345714305698,0.19303364285764246,6.402925933588,0.0,0.0,0.41763657331466675,0.0,0.9752291440963745,1.0,0.91168212890625,0.0,0.0,True,True,False,0.0,optimal,127.60811513231067,0.019313573837280273,True,False,0,TP1,0.975822925567627,1.0,0.8041035532951355,0.0,0.0,0.0,0.0,0.0,0.4263157894736841,0.0,0.0,0.0,0.0,0.0,0.4552631577065117,0.0,0.0,0.0,0.0,0.0,0.4552631578947369,0.0,0.0,0.0,0.0,0.0,0.4552631573182973,0.0,0.0,0.0,0.0,0.0,0.44084933431524964,0.0,0.0,True,24,24,1,0.03626578,36.26578,0.019313573837280273,19.313573837280273,16.952206162719722,900.0,4.029531111111111e-05
